ID	Dive	x	y	X.long	Y.lat	Date	Year	Input_Month	Depth	Slope	Bottom_type	DistCoa	DistRck	DistSed	Current	Swell	Chla	SST	Ruggedness	Slope_slope	Sparisoma_cretense
04620003	0462	357760.5218	4264439.372	-28.63155966	38.51698388	16-Aug-99	1999	8	-3.4	37.10839542	0	4.910867691	0	104.8383908	0.180937698	35.19441111	0.588	18.29999924	0.066471228	62.78905296	14
04640001	0464	347106.2145	4265284.463	-28.75390357	38.52283017	17-Aug-99	1999	8	-31	7.931831577	0	41.92305721	0	140.0372592	0.965394914	67.12249756	0.535000026	18.20000076	0.005058693	25.50556079	0
04640002	0464	347130.4066	4265319.478	-28.75363384	38.52314974	17-Aug-99	1999	8	-21	36.52499026	0	16.39295231	0	166.1490284	0.276661947	63.48681779	0.535000026	18.20000076	0.023806823	57.3479323	0
04640003	0464	347197.4409	4265502.983	-28.7529053	38.52481424	17-Aug-99	1999	8	-10.3	19.51973827	0	5.093323341	0	217.2867514	1.596510537	58.59010384	0.535000026	18.20000076	0.036925356	43.09355589	0
04640004	0464	347130.9026	4265406.678	-28.75364721	38.5239353	17-Aug-99	1999	8	-2.7	27.9830761	0	6.621320343	0	180.7092804	1.105050856	63.5990937	0.535000026	18.20000076	0.054790179	48.58398705	0
04660001	0466	361550.2161	4263459.256	-28.58791161	38.50875188	18-Aug-99	1999	8	-33.1	7.490138868	0	2986.113342	0	116.3669573	33.85141754	47.29999924	0.621999979	18.70000076	0.008607856	37.9846971	0
04660002	0466	361504.9522	4263455.757	-28.58842987	38.50871332	18-Aug-99	1999	8	-19.8	16.85927401	0	2950.417806	0	160.0277517	33.88431445	47.30999947	0.621999979	18.70000076	0.011239942	41.10757217	0
04660003	0466	361456.4728	4263492.115	-28.5889929	38.50903331	18-Aug-99	1999	8	-11.25	8.924096452	0	2892.856635	0	202.4986716	34.39584128	47.41090775	0.621999979	18.70000076	0.005136884	28.10583899	1
04670002	0467	361454.8621	4263512.087	-28.58901532	38.50921298	18-Aug-99	1999	8	-17.5	11.14081752	0	2887.512533	0	204.379083	34.50761843	47.30999947	0.621999979	18.70000076	0.00411099	36.19575246	2
04670003	0467	361448.7414	4263495.658	-28.58908224	38.50906403	18-Aug-99	1999	8	-10.5	9.811139627	0	2878.268444	0	208.4420915	34.44154708	47.38666534	0.621999979	18.70000076	0.005849906	18.68813635	3
04680002	0468	358098.8065	4264553.253	-28.62770392	38.51806376	18-Aug-99	1999	8	-6.5	3.369652009	0	87.54820251	0	260.9389618	0	1.659545562	0.588	18.29999924	0.001545217	14.29883674	6
04690003	0469	361466.4592	4263475.041	-28.58887502	38.50888105	19-Aug-99	1999	8	-14.75	10.83735127	0	2907.955271	0	190.9077895	34.12284931	47.42842002	0.621999979	18.70000076	0.00527359	33.17527376	1
04710001	0471	358207.8369	4264367.776	-28.62641613	38.51641027	18-Aug-99	1999	8	-24.05	5.573216227	0	111.3708115	0	53.62272145	0	15.55269095	0.588	18.29999924	0.004077398	25.91531541	0
04710002	0471	358196.2028	4264414.144	-28.62655893	38.51682612	18-Aug-99	1999	8	-22.55	4.451797594	0	83.5353182	0	97.2786782	0	8.786665916	0.588	18.29999924	0.000735379	12.87303296	0
04710003	0471	358137.2387	4264539.468	-28.62726044	38.5179457	18-Aug-99	1999	8	-6.05	4.66341651	0	76.18251107	0	234.3018452	0	2.554583391	0.588	18.29999924	0.002191592	22.80183922	3
04710004	0471	358118.0226	4264607.977	-28.62749468	38.51855981	18-Aug-99	1999	8	-6	3.759988022	0	84.60084686	0	304.2460815	0	1.64900019	0.588	18.29999924	0.001257176	11.82828577	6
04730001	0473	365131.2306	4266576.691	-28.54745561	38.53738585	19-Aug-99	1999	8	-26.1	23.43475474	0	114.4502396	0	72.30399	71.26705233	35.61486075	0.776000023	18.10000038	0.049839861	49.77665752	3
04730002	0473	365142.6986	4266504.443	-28.54731013	38.53673673	19-Aug-99	1999	8	-11.85	12.27876068	0	49.39164225	0	99.49590174	70.7262085	34.19725075	0.776000023	18.10000038	0.020408427	43.07506116	9
04730003	0473	365167.9281	4266521.072	-28.54702396	38.53689035	19-Aug-99	1999	8	-9.85	16.74701889	0	73.38531494	0	114.025266	71.69897652	30.96589293	0.776000023	18.04545472	0.019657606	47.54149395	23
04740001	0474	365479.3912	4266126.35	-28.54337553	38.53338154	20-Aug-99	1999	8	-7.5	1.329987493	0	254.0976257	0	453.1246088	68.58465237	32.1983335	0.791999996	18	0.001106484	2.740387982	58
04740002	0474	365838.3258	4266207.708	-28.53927442	38.53416869	20-Aug-99	1999	8	-5.3	1.120032934	0	336.2592515	0	342.0292077	84.55859566	42.12816696	0.81099999	18	0.000414897	1.75180912	30
04740003	0474	365859.3833	4266219.194	-28.5390351	38.53427534	20-Aug-99	1999	8	-5.15	1.141173016	0	326.5312195	0	318.2162503	82.44038179	42.70575027	0.81099999	18	0.000137676	2.282915695	48
04770001	0477	360559.7582	4267413.535	-28.60005611	38.54421971	24-Aug-99	1999	8	-18.05	5.247964717	0	305.72365	0	183.6335249	60.65981441	18.89999962	0.950999975	18.39999962	0.001273069	18.64593914	0
04770002	0477	360528.9075	4267456.726	-28.60041862	38.54460396	24-Aug-99	1999	8	-13.8	4.612329261	0	268.240061	0	197.3182734	57.66077247	18.89999962	0.950999975	18.39999962	0.001137815	19.40269633	2
04770003	0477	360446.6389	4267386.797	-28.60134833	38.5439611	24-Aug-99	1999	8	-12	4.665594265	0	201.1709375	0	252.7131367	52.00406508	17.82647021	0.950999975	18.39999962	0.001867619	18.85212839	1
04770004	0477	360433.8872	4267552.98	-28.60152781	38.54545616	24-Aug-99	1999	8	-6.4	3.557486117	0	145.6597602	0	248.9331436	32.48031044	17.14999962	0.950999975	18.39999962	0.000593026	10.08434129	3
04780002	0478	360583.6161	4267807.601	-28.59986112	38.54777341	24-Aug-99	1999	8	-14	2.559360072	1	255.0086632	7.204694907	0	61.46715265	17.41874962	0.950999975	18.39999962	0.000352021	12.05725046	0
04780004	0478	360500.5248	4267534.47	-28.60075972	38.54529986	24-Aug-99	1999	8	-8.75	3.663675439	0	214.5559224	0	210.3280273	43.49727388	18.68819406	0.950999975	18.39999962	0.001928591	23.95937653	0
04790001	0479	355007.8356	4264773.776	-28.6631915	38.51955218	24-Aug-99	1999	8	-24.9	5.533499815	0	264.7809837	0	290	1.778292959	25.29999924	0.614000022	18.20000076	0.000947413	21.66361202	0
04790002	0479	355037.797	4264822.999	-28.66285815	38.52000047	24-Aug-99	1999	8	-20.5	4.232247921	0	213.6585928	0	338.0769231	1.56478803	25.29999924	0.614000022	18.20000076	0.002143868	16.0669395	2
04790003	0479	354993.5683	4264910.743	-28.6633835	38.52078369	24-Aug-99	1999	8	-14.75	6.157994086	0	140.2801389	0	426.3636364	1.004968687	25.29999924	0.614000022	18.20000076	0.001898226	27.01878316	4
04790004	0479	355039.9371	4264897.902	-28.66284914	38.52067557	24-Aug-99	1999	8	-13	5.714862797	0	138.8162933	0	413	1.182166743	25.29999924	0.614000022	18.20000076	0.006857692	30.05032487	7
04810001	0481	351422.1436	4264487.428	-28.70424513	38.5163814	25-Aug-99	1999	8	-24.5	9.342725147	0	272.56561	0	121.7385441	0.583312138	36.5	0.547999978	18.5	0.001701085	18.92260799	0
04810002	0481	351398.003	4264550.547	-28.70453533	38.51694595	25-Aug-99	1999	8	-18.5	7.47758209	0	198.0339483	0	99.55802282	0.455214316	34.73249969	0.547999978	18.5	0.001461712	20.69133668	0
04810003	0481	351411.8771	4264578.347	-28.70438216	38.51719869	25-Aug-99	1999	8	-12.5	8.830522021	0	179.2727127	0	77.63048999	0.409943054	33.38583342	0.547999978	18.5	0.002512384	28.46006099	0
04810004	0481	351325.145	4264535.535	-28.70536751	38.51679855	25-Aug-99	1999	8	-12	3.663110104	0	191.8177462	0	170.6880882	0.470437765	35.49000168	0.547999978	18.5	0.000879249	13.04687369	6
04840001	0484	347773.5632	4265055.981	-28.74620172	38.52088643	26-Aug-99	1999	8	-34.4	7.124246031	0	340.8914998	0	98.31012472	1.756256483	39.85636382	0.521000028	18.29999924	0.002406924	28.94669652	0
04840002	0484	347766.6098	4265124.623	-28.74629639	38.52150356	26-Aug-99	1999	8	-21.55	30.86840296	0	273.8575592	0	156.1625175	1.380288194	36.29333337	0.521000028	18.29999924	0.007207606	31.50176167	0
04850001	0485	347858.7864	4265099.841	-28.74523408	38.52129608	26-Aug-99	1999	8	-34.5	5.707064306	0	301.6187421	0	91.53201608	1.433687139	37.10666572	0.521000028	18.29999924	0.001149975	17.01987645	0
04850002	0485	347804.7641	4265172.049	-28.74586923	38.52193729	26-Aug-99	1999	8	-16	28.20099709	0	235.4186485	0	175.7031028	1.145075889	33.67199974	0.521000028	18.29999924	0.004751841	33.2041821	4
04860001	0486	367535.3868	4267788.234	-28.5201097	38.54866179	27-Aug-99	1999	8	-19.55	7.28908114	0	316.0119351	0	731.7870095	34.38414764	41.37999725	0.940999985	18.20000076	0.002843635	20.40507213	6
04860002	0486	367513.7201	4267786.458	-28.52035791	38.54864256	27-Aug-99	1999	8	-18.85	4.988322345	0	322.7186307	0	709.5153476	34.13846553	42.71636269	0.940999985	18.20000076	0.001506083	14.1584213	5
04860003	0486	367173.0915	4267532.851	-28.52421731	38.54630703	27-Aug-99	1999	8	-11.15	5.617436075	0	362.2734802	0	326.2929199	35.44260809	41.54545316	0.773000002	18.20000076	0.00391354	14.57799652	21
04860004	0486	367518.4177	4267509.975	-28.52025157	38.54615246	27-Aug-99	1999	8	-3	2.253737052	0	71.49739747	0	601.8520508	11.60918846	43.3835729	0.940999985	18.20000076	0.000738013	4.281283884	83
04900001	0490	365255.6771	4265738.67	-28.54586662	38.52985516	27-Aug-99	1999	8	-16.35	0.593206823	0	565.088501	0	38.07886505	51.12612325	38.98875046	0.791999996	18	0.000244353	9.25715065	9
04900002	0490	365632.2	4265473.709	-28.54149744	38.52752512	27-Aug-99	1999	8	-14.05	3.530206426	0	334.9099704	0	226.533862	39.8146946	39.47499917	0.52700001	18	0.008780586	11.84551171	9
04900003	0490	365671.8795	4265439.193	-28.54103574	38.52722016	27-Aug-99	1999	8	-9.9	1.800894231	0	286.39571	0	260.6407528	34.081999	39.43854109	0.52700001	18	0.000885699	3.452406589	17
04900004	0490	365918.6762	4265520.554	-28.538221	38.52799035	27-Aug-99	1999	8	-3.55	1.616778916	0	95	0	514.8149608	21.06256485	41.61590854	0.52700001	18	0.001166421	2.433431888	7
04950001	0495	361548.9276	4263447.981	-28.58792415	38.5086501	19-Nov-98	1998	11	-34.1	5.48480587	0	2988.897021	0	120	33.67229843	47.29999924	0.621999979	18.70000076	0.002681616	26.44019928	0
05000001	0500	357315.8702	4265037.205	-28.6367801	38.52229824	07-Aug-99	1999	8	-9	5.168237352	0	172.213826	0	160.2886749	2.228382046	24.25272664	0.583000004	18.29999924	0.002054246	18.02387342	21
05000003	0500	357253.9061	4265014.869	-28.63748608	38.52208709	07-Aug-99	1999	8	-9.5	8.373450927	0	232.6430655	0	192.6698141	2.225078561	24.39999962	0.583000004	18.29999924	0.002164298	21.27360609	14
05080001	0508	363693.32	4266975.02	-28.56402594	38.54075509	03-Sep-99	1999	9	-31.65	14.94271024	0	1484.871582	0	75.73005168	63.0526371	34.30833244	0.727999985	18.20000076	0.023058609	56.43272654	0
05080002	0508	363707.2781	4266990.861	-28.56386893	38.54089994	03-Sep-99	1999	9	-30.25	19.14638899	0	1473.628441	0	87.92147017	62.70358276	34.57374859	0.727999985	18.20000076	0.034815537	59.79451418	0
05090001	0509	357790.3355	4264813.289	-28.63129385	38.52035705	31-Mar-99	1999	3	-3.95	14.57539233	0	11.42226826	0	31.88844091	0	17.76409045	0.588	18.29999924	0.011207559	42.36521374	0
05090002	0509	357663.9021	4264699.399	-28.63272044	38.51931087	31-Mar-99	1999	3	-15.3	7.452532736	1	35.03223966	5.76685435	2.550093842	0.827770044	23.3591335	0.588	18.29999924	0.005977659	37.4919735	0
05090003	0509	357751.954	4264787.953	-28.6317288	38.52012267	31-Mar-99	1999	3	-12.5	8.929573639	0	24.81232084	0	13.37540461	0.044643522	18.80016613	0.588	18.29999924	0.003470774	31.73297558	8
05090004	0509	357761.7375	4264763.368	-28.63161162	38.51990277	31-Mar-99	1999	3	-3	18.51642556	0	7.94475725	0	29.85244942	0.031716701	17.942777	0.588	18.29999924	0.009219806	33.36192131	3
05100001	0510	357745.6825	4264807.52	-28.6318047	38.52029794	31-Mar-99	1999	3	-15.05	2.796814764	1	38.5559878	5.100187683	4.028086599	0.092162897	19.23033295	0.588	18.29999924	0.001157824	20.18967757	0
05100002	0510	357704.2905	4264819.561	-28.63228178	38.5203998	31-Mar-99	1999	3	-15.75	2.357700521	1	44.83464068	21.12553094	0	0.530049107	20.95300007	0.588	18.29999924	0.000437765	8.329969449	0
05100003	0510	357752.2048	4264785.946	-28.63172552	38.52010464	31-Mar-99	1999	3	-12.25	7.913260373	0	27.95564894	0	8.886262027	0.041456207	18.66799927	0.588	18.29999924	0.001837615	26.05957092	8
05100004	0510	357816.1741	4264894.568	-28.63101409	38.52109337	31-Mar-99	1999	3	-3.35	10.97274656	0	19.82892094	0	21.2206295	0	18.35616627	0.588	18.29999924	0.003122563	24.62403598	8
05110001	0511	357780.552	4264927.581	-28.63142928	38.52138508	06-Apr-99	1999	4	-14.25	2.897070396	1	58.28778801	24.27578087	0	0	19.78333352	0.588	18.29999924	0.000146177	5.336699462	0
05110002	0511	357820.6896	4264977.252	-28.63097913	38.52183894	06-Apr-99	1999	4	-14.35	6.343221863	1	77.47696495	6.791901271	1.25	0	18.80393913	0.588	18.29999924	0.001287469	14.18129903	0
05110003	0511	357844.5213	4264977.678	-28.63070593	38.52184659	06-Apr-99	1999	4	-14	4.547419459	0	59.81461461	0	13.10662111	0	18.268888	0.588	18.29999924	0.000707361	16.12338487	4
05110004	0511	357866.597	4264940.375	-28.63044521	38.52151408	06-Apr-99	1999	4	-4.85	13.2661047	0	13.03762579	0	48.24981594	0	17.00999936	0.588	18.29999924	0.001712611	16.17850566	2
05120001	0512	357800.3699	4264931.344	-28.63120279	38.52142214	06-Apr-99	1999	4	-14.05	1.595295795	1	58.56942264	7.756588676	0	0	19.38545418	0.588	18.29999924	0.000905258	10.63882533	0
05120002	0512	357817.4284	4264933.201	-28.63100756	38.52144159	06-Apr-99	1999	4	-13.15	8.181206465	0	48.47892729	0	8.360206286	0	18.95272671	0.588	18.29999924	0.001993294	30.64463758	3
05120003	0512	357821.4422	4264889.952	-28.63095274	38.52105263	06-Apr-99	1999	4	-3.25	15.65904608	0	12.95829182	0	25.75845585	0	17.97734798	0.588	18.29999924	0.003383401	31.2881454	3
05130001	0513	363708.6074	4266995.624	-28.56385461	38.54094306	09-Apr-99	1999	4	-28.75	16.33037992	0	1479.586248	0	94.60872858	62.57340813	34.55799866	0.727999985	18.20000076	0.024388072	61.24837286	0
05140001	0514	363714.2571	4266987.205	-28.56378816	38.54086808	09-Apr-99	1999	4	-23.1	31.38519218	0	1469.209894	0	91.39932667	62.68501767	34.58727126	0.727999985	18.20000076	0.039143813	48.15603274	0
05150001	0515	358851.9767	4264647.154	-28.6190867	38.51902942	10-Apr-99	1999	4	-22.35	20.15991167	0	48.8606987	0	23.8849926	10.40906856	14.73980801	0.588	18.29999924	0.007213152	39.86929446	2
05160001	0516	358826.2507	4264673.375	-28.61938698	38.51926155	10-Apr-99	1999	4	-14.15	18.24259758	0	22.67836126	0	49.02832858	6.896268129	12.61900005	0.588	18.29999924	0.005634905	31.93491681	124
05170001	0517	358822.0455	4264727.548	-28.61944614	38.5197489	21-Apr-99	1999	4	-16.3	9.846220684	0	35.57489223	0	36.82214012	5.260019302	11.11999989	0.588	18.29999924	0.002636062	24.86947832	49
05170002	0517	358805.472	4264707.758	-28.61963219	38.519568	21-Apr-99	1999	4	-5.35	20.46529276	0	13.24474786	0	57.07375128	3.813338161	10.51545455	0.588	18.29999924	0.004231983	27.55436355	30
05180001	0518	358851.7293	4264679.311	-28.61909603	38.51931907	21-Apr-99	1999	4	-20	20.78138577	0	49.18689832	0	27.30056243	9.571005515	13.90250036	0.588	18.29999924	0.004829079	31.80010223	37
05180002	0518	358788.8985	4264752.531	-28.61983127	38.51996871	21-Apr-99	1999	4	-3.95	22.06895027	0	13.06449509	0	63.04756508	1.355109972	9.625272838	0.588	18.29999924	0.00456153	12.76653194	10
05190001	0519	358852.9662	4264647.154	-28.61907535	38.51902957	22-Apr-99	1999	4	-20.8	20.15991167	0	48.8606987	0	23.8849926	10.28628974	14.67722246	0.588	18.29999924	0.007213152	39.86929446	3
05190002	0519	358791.3722	4264752.779	-28.61980296	38.51997133	22-Apr-99	1999	4	-5.55	21.4671669	0	15.85619406	0	60.00787735	1.695388837	9.69291687	0.588	18.29999924	0.003585584	21.13997091	26
05200001	0520	358819.5718	4264725.569	-28.6194741	38.51973068	22-Apr-99	1999	4	-13	12.65190957	0	30.18973246	0	42.33720051	4.940093994	11.11999989	0.588	18.29999924	0.003656416	34.04001149	30
05200002	0520	358804.4826	4264710.232	-28.61964403	38.51959012	22-Apr-99	1999	4	-2.5	20.07651434	0	12.84809303	0	58.39370461	3.755169551	10.4829999	0.588	18.29999924	0.003587599	19.34974523	2
05260001	0526	358801.0194	4264874.483	-28.61971691	38.52106922	02-Jan-00	2000	1	-18.5	16.07031571	0	60.36492504	0	27.90242247	8.137032645	9.885454611	0.588	18.29999924	0.001585151	23.17857291	2
05260002	0526	358789.1459	4264871.762	-28.61985251	38.52104283	02-Jan-00	2000	1	-15	9.808471506	0	48.98274959	0	38.27043828	7.274547467	9.472000122	0.588	18.29999924	0.000595006	18.0278824	16
05270001	0527	363665.9577	4266973.579	-28.56433952	38.54073792	04-Jan-00	2000	1	-31.5	8.752556836	0	1506.193596	0	65.82010897	63.36369362	33.6666654	0.727999985	18.20000076	0.016795158	45.12432626	0
05270002	0527	363716.2511	4266988.978	-28.56376564	38.54088435	04-Jan-00	2000	1	-22.75	23.75015329	0	1464.442413	0	86.04913568	62.5498574	34.59999847	0.727999985	18.20000076	0.034419735	48.02092302	0
05290001	0529	357753.4089	4264786.598	-28.63171184	38.5201107	12-Jan-00	2000	1	-11.4	5.534911448	0	28.7197198	0	10.73077219	0.03672663	18.73454493	0.588	18.29999924	0.001930834	24.70858955	17
05290002	0529	357757.6736	4264764.522	-28.63165845	38.51991252	12-Jan-00	2000	1	-3.35	16.45133286	0	6.768984675	0	30.36420512	0.03281141	17.92922147	0.588	18.29999924	0.005699417	33.63514563	2
05300001	0530	358852.9662	4264679.064	-28.61908179	38.51931704	12-Jan-00	2000	1	-21.5	19.8037894	0	47.67594424	0	27.60572971	9.408325116	13.9284094	0.588	18.29999924	0.005253069	37.65746828	2
05300002	0530	358813.6351	4264726.311	-28.61954233	38.51973642	12-Jan-00	2000	1	-14	16.16284982	0	28.12767011	0	44.56869576	4.302098079	10.79454569	0.588	18.29999924	0.003973219	38.49445881	23
05310001	0531	358818.8298	4264603.618	-28.61945799	38.51863196	07-Feb-00	2000	2	-23	28.99760269	0	37.31065537	0	21.26074847	7.957386797	14.18987484	0.588	18.29999924	0.021976091	59.4522741	5
05320001	0532	363736.9667	4266963.166	-28.56352299	38.540655	08-Feb-00	2000	2	-29.2	19.6895786	0	1442.447132	0	60.10969682	62.85288479	34.59999847	0.727999985	18.20000076	0.023231728	63.7597091	0
05320002	0532	363715.5865	4266987.981	-28.56377307	38.54087526	08-Feb-00	2000	2	-27.05	31.99866414	0	1469.415909	0	90.30963135	62.65674795	34.59066518	0.727999985	18.20000076	0.039244096	44.3250072	0
05330001	0533	357787.5259	4264905.506	-28.63134482	38.52118733	16-Feb-00	2000	2	-14.75	5.114604405	1	32.63240337	9.098566464	0.862219129	0	19.49576906	0.588	18.29999924	0.001923894	21.53084694	0
05330002	0533	357821.1412	4264936.612	-28.63096568	38.52147292	16-Feb-00	2000	2	-11.75	9.473105387	0	40.56639923	0	17.54552356	0	18.7021564	0.588	18.29999924	0.003588908	28.14386825	28
05330003	0533	357774.4812	4264945.141	-28.63150246	38.5215423	16-Feb-00	2000	2	-13.5	2.50307781	1	77.63426139	32.00319013	0	0	19.85000038	0.588	18.29999924	0.00017353	6.909761862	0
05330006	0533	357815.6222	4264896.725	-28.63102086	38.52111272	16-Feb-00	2000	2	-4.5	11.30351647	0	16.04046059	0	24.78665733	0	18.18805517	0.588	18.29999924	0.003084	22.20699815	0
05340002	0534	357737.103	4264817.705	-28.63190515	38.52038832	16-Feb-00	2000	2	-14	1.748848092	1	41.06454659	15.14073313	0	0.167541	19.8354766	0.588	18.29999924	0.000309463	9.038797892	0
05340003	0534	357754.6632	4264785.344	-28.63169721	38.5200996	16-Feb-00	2000	2	-13.15	7.118565256	0	27.58613742	0	12.53160962	0.030035958	18.63749943	0.588	18.29999924	0.002083441	26.82890302	21
05340004	0534	357760.433	4264767.282	-28.63162737	38.51993782	16-Feb-00	2000	2	-3.2	16.20833559	0	6.029866764	0	31.29608767	0.03027112	18.05799929	0.588	18.29999924	0.006328371	30.24713459	1
05360001	0536	363653.9936	4266974.023	-28.56447684	38.54074008	24-Feb-00	2000	2	-33.5	14.4726634	0	1520.423604	0	61.21181552	63.46473312	33.26999855	0.727999985	18.20000076	0.019739487	50.06288539	0
05370001	0537	358857.1714	4264683.022	-28.61903437	38.51935336	07-May-00	2000	5	-22.25	17.83169778	0	51.76845254	0	22.58836026	9.961080313	14.14833366	0.588	18.29999924	0.004733156	32.5868792	0
05370002	0537	358817.8403	4264726.063	-28.61949406	38.51973486	07-May-00	2000	5	-15.5	15.55558697	0	25.46481419	0	44.23298645	4.749716065	11.02363638	0.588	18.29999924	0.005405461	47.29135164	2
05370003	0537	358803.9878	4264707.264	-28.61964911	38.5195633	07-May-00	2000	5	-4.75	20.41782942	0	11.26695423	0	59.34505768	3.779835343	10.50909086	0.588	18.29999924	0.003635512	23.08465915	2
05380001	0538	361552.7933	4263445.726	-28.58787939	38.50863039	14-May-00	2000	5	-34	6.082282359	0	2994.491189	0	115	33.66914923	47.29999924	0.621999979	18.70000076	0.006953133	42.98873399	0
05410001	0541	357754.6632	4264896.224	-28.63171976	38.52109846	13-Jul-00	2000	7	-14.75	1.499665525	1	40.86937642	22.54750502	0	0.042088669	20.20500014	0.588	18.29999924	0.000259267	8.088473275	0
05410002	0541	357744.378	4264806.416	-28.63181943	38.52028779	13-Jul-00	2000	7	-14.85	4.277020613	1	37.64484393	6.042996724	3.694753265	0.076838072	19.32843709	0.588	18.29999924	0.000747871	15.67866063	0
05410003	0541	357753.1581	4264786.096	-28.63171462	38.52010614	13-Jul-00	2000	7	-13.75	5.534911448	0	28.7197198	0	10.73077219	0.049334017	18.73454493	0.588	18.29999924	0.001930834	24.70858955	12
05410004	0541	357760.6839	4264766.027	-28.63162424	38.51992656	13-Jul-00	2000	7	-3.25	17.1607132	0	9.589992142	0	27.67211342	0.022952932	18.0274992	0.588	18.29999924	0.007773251	31.52545369	4
05420001	0542	357727.3195	4264825.983	-28.63201902	38.52046133	13-Jul-00	2000	7	-14.5	1.632716344	1	45.16143329	23.40393037	0	0.261319616	20.338571	0.588	18.29999924	0.000330436	8.236039657	0
05420002	0542	357742.622	4264928.083	-28.63186432	38.52138354	13-Jul-00	2000	7	-14.25	1.630711053	1	70.19751576	33.91213935	0	0.055920714	20.47181771	0.588	18.29999924	0.000118354	4.829606346	0
05420003	0542	357793.5466	4264912.279	-28.63127716	38.52124931	13-Jul-00	2000	7	-15	4.865632375	1	38.37997331	6.311485926	1.896785312	0	19.50233307	0.588	18.29999924	0.002038096	24.97748093	0
05420004	0542	357812.8628	4264921.059	-28.63105745	38.52133149	13-Jul-00	2000	7	-13.5	9.406880577	0	41.62499952	0	9.708567937	0	18.78904724	0.588	18.29999924	0.001450636	22.04433119	13
05420005	0542	357844.4711	4264972.987	-28.63070556	38.52180433	13-Jul-00	2000	7	-12.75	5.345970702	0	50.61143646	0	16.8583622	0	18.21055476	0.588	18.29999924	0.000785644	15.96337417	7
05420006	0542	357864.7908	4264941.88	-28.63046623	38.52152735	13-Jul-00	2000	7	-3.75	12.7343913	0	15.88899765	0	46.1185229	0	17.11874924	0.588	18.29999924	0.001357047	12.45353512	0
05420007	0542	357824.6532	4264891.708	-28.63091628	38.52106897	13-Jul-00	2000	7	-2.7	17.39911185	0	7.420820781	0	34.96878978	0	17.92988853	0.588	18.29999924	0.004224247	30.9702061	16
05430001	0543	363697.5296	4266992.633	-28.56398109	38.54091441	14-Jul-00	2000	7	-31	10.74025945	0	1488.248169	0	90.02163627	62.66338094	34.38999901	0.727999985	18.20000076	0.012433197	38.53394439	0
05440001	0544	363739.9578	4266957.738	-28.56348762	38.54060655	14-Jul-00	2000	7	-31.7	12.70309877	0	1436.782371	0	57.10407604	62.91579652	34.59999847	0.727999985	18.20000076	0.014059076	44.05112032	0
05460001	0546	358816.8508	4264724.084	-28.61950501	38.51971688	01-Aug-00	2000	8	-15.5	12.63884952	0	29.32265559	0	43.24316753	4.883356224	10.93000011	0.588	18.29999924	0.003759461	35.31237065	3
05460002	0546	358855.6872	4264684.506	-28.61905169	38.51936649	01-Aug-00	2000	8	-21.75	16.66312205	0	54.43341471	0	19.19823774	9.421126496	13.8130003	0.588	18.29999924	0.003738135	33.07985999	5
05470001	0547	358706.4835	4264367.626	-28.62069853	38.51648821	07-Aug-00	2000	8	-33.5	21.99442274	0	40.55960031	0	19.1645728	2.901040977	18.59750042	0.588	18.29999924	0.008116154	49.56407304	0
05480001	0548	346065.5244	4275629.721	-28.76811947	38.61583805	03-Aug-00	2000	8	-21	12.70599648	0	268.1657493	0	54.35207679	7.057875804	72	1.117454561	18.29999924	0.011576614	37.80543891	0
05480002	0548	345959.1255	4275661.98	-28.76934818	38.61611015	03-Aug-00	2000	8	-22.5	2.67009967	0	257.0958344	0	25.79206276	6.796589184	72	0.998000026	18.29999924	0.001134427	19.17314272	0
05480003	0548	346051.4378	4275664.632	-28.76828892	38.61615006	03-Aug-00	2000	8	-24.5	9.14181664	0	291.1070892	0	27.69298973	6.795479384	72	0.998000026	18.29999924	0.010582511	39.63129578	0
05490001	0549	361555.6926	4263475.685	-28.58785207	38.50890073	08-Aug-00	2000	8	-35	5.857803535	0	2985.004688	0	112.560981	34.04242637	47.29999924	0.621999979	18.70000076	0.008744155	31.53767061	0
05490002	0549	361466.4592	4263515.953	-28.58888312	38.50924961	08-Aug-00	2000	8	-16	16.80499614	0	2888.675315	0	197.7937275	34.50205647	47.30727213	0.621999979	18.70000076	0.008745762	51.45970223	6
05500001	0550	361548.6054	4263470.531	-28.58793231	38.5088532	08-Aug-00	2000	8	-34.5	5.426444213	0	2980.414591	0	119.4391054	33.99044592	47.29999924	0.621999979	18.70000076	0.005489411	33.55251447	0
05500002	0550	361455.5064	4263478.262	-28.58900123	38.50890837	08-Aug-00	2000	8	-13.4	10.06688831	0	2893.389893	0	197.0779017	34.19881892	47.46199913	0.621999979	18.70000076	0.006563061	31.22556721	6
05510001	0551	363695.8679	4266997.286	-28.56400106	38.54095607	09-Aug-00	2000	8	-33.5	7.461287165	0	1491.466638	0	94.16041183	62.60758833	34.29454422	0.727999985	18.20000076	0.008671443	33.41898804	1
05520001	0552	363696.311	4266994.295	-28.5639954	38.5409292	09-Aug-00	2000	8	-33	8.811996048	0	1488.670432	0	92.44960924	62.7396646	34.28181666	0.727999985	18.20000076	0.013402236	41.1489035	0
05540001	0554	360580.8982	4270319.788	-28.60039417	38.57040406	21-Aug-00	2000	8	-18	1.864809957	1	311.2904191	138.0437789	0	36.91349411	13.60000038	1.055999994	18.29999924	7.41747E-05	4.192812443	0
